neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
3,203,1,130,2,17,2
3,95,3,80,1,0,59
3,210,1,247,2,21,173
3,95,2,69,1,22,365
3,203,1,148,3,35,207
2,29,2,80,1,4,342
3,104,2,250,3,18,336
2,215,1,165,3,15,158
3,95,2,85,1,21,343
3,113,1,150,2,23,12
4,5,1,100,2,18,83
3,202,1,220,3,28,293
2,52,2,45,1,22,339
3,207,2,75,2,24,321
3,95,2,205,2,3,364
4,5,1,125,5,27,2
2,92,1,245,3,0,280
2,159,1,250,3,27,266
3,62,1,260,3,20,283
4,105,1,100,2,21,124
2,77,2,85,2,0,365
3,95,1,100,4,5,105
3,96,1,272,2,7,277
2,81,1,180,4,20,208
2,183,2,95,1,2,364
1,48,2,85,1,9,342
4,78,1,119,3,26,319
2,14,2,99,5,14,306
3,96,2,129,2,13,176
4,16,2,99,1,3,365
3,36,1,189,4,25,191
3,207,1,80,3,31,68
3,120,1,250,4,26,102
3,65,2,120,3,25,89
2,215,1,120,2,8,8
2,92,2,55,1,24,157
4,190,3,105,1,19,364
2,29,2,90,2,8,363
2,215,2,65,1,13,128
2,215,1,250,2,5,204
2,191,2,37,3,10,6
2,29,2,69,4,5,98
2,159,1,200,4,5,21
1,40,1,110,1,15,325
2,159,1,175,3,19,88
2,14,2,150,1,0,365
3,95,2,90,2,16,235
3,95,2,125,1,4,365
2,29,2,125,2,0,280
3,87,1,199,2,3,19
3,62,2,73,2,15,250
4,55,2,50,6,17,365
2,215,2,100,2,32,74
2,14,2,65,2,8,175
4,164,2,70,1,28,325
2,81,1,175,4,27,11
2,14,1,150,5,12,9
2,42,2,75,2,6,133
2,86,1,145,5,11,40
2,52,2,100,3,3,89
3,95,1,80,2,22,87
3,203,2,85,3,6,193
4,118,2,90,4,21,89
2,183,1,254,2,8,365
3,207,2,40,3,23,70
2,215,1,100,3,18,3
2,215,2,150,4,3,362
3,146,1,100,3,0,13
3,95,2,80,1,9,364
3,203,2,85,1,34,8
2,29,2,85,4,2,364
3,62,2,65,5,7,80
2,14,1,60,1,23,83
2,42,2,175,3,0,83
2,52,1,70,2,15,18
3,203,2,90,1,24,341
3,104,1,75,1,5,31
2,14,1,188,2,23,75
4,69,2,45,3,12,201
2,14,2,70,2,6,365
3,96,1,180,2,8,10
2,14,1,100,5,9,262
2,215,1,190,6,8,5
3,93,2,120,4,19,339
4,190,2,40,2,2,5
2,215,2,85,3,23,280
3,36,2,120,5,8,318
4,190,1,119,6,15,1
2,109,1,85,2,3,351
2,52,2,46,1,8,333
3,95,1,150,5,14,66
3,202,1,250,2,11,358
2,215,1,200,2,3,16
2,14,2,65,2,9,280
2,14,2,60,3,29,232
2,14,2,50,3,32,329
3,95,1,125,1,31,188
2,92,2,118,3,1,188
3,120,1,150,1,17,264
3,120,2,59,3,36,349
2,92,1,190,3,32,265
1,66,1,155,2,11,348
1,66,1,250,1,15,357
4,118,3,65,4,1,1
2,31,2,45,4,33,323
3,62,1,120,5,23,151
4,5,1,72,3,36,10
3,202,1,150,1,9,364
4,78,2,89,1,3,365
3,202,2,100,3,28,364
4,45,2,50,5,5,310
2,215,2,85,3,15,82
3,95,1,85,2,25,58
2,32,2,125,1,8,191
3,96,2,69,2,22,7
3,36,2,150,4,36,294
3,87,1,125,3,21,7
3,95,3,80,1,29,357
3,65,2,135,1,14,332
2,215,2,60,1,33,19
3,210,2,89,1,1,365
2,183,2,70,1,3,363
2,215,1,220,5,0,21
3,96,1,250,3,26,96
3,95,1,175,4,29,7
4,80,2,80,1,12,59
4,9,2,99,3,4,7
2,215,2,79,1,1,89
2,215,2,100,2,19,34
4,69,1,120,5,31,64
3,96,1,150,4,15,5
5,188,2,85,1,0,359
2,215,2,90,3,0,364
2,159,2,55,2,3,189
2,52,1,150,5,8,118
2,92,1,195,6,21,42
3,62,1,115,3,8,183
3,95,2,115,1,28,6
3,95,2,100,2,0,364
3,202,1,195,6,5,329
4,72,2,38,6,5,313
2,14,2,75,1,35,80
2,14,2,45,5,20,52
3,95,1,150,4,4,33
2,92,1,126,3,3,110
2,160,1,174,5,17,15
2,64,1,100,2,1,292
5,123,1,150,5,16,299
4,221,2,90,1,27,365
4,69,2,47,2,2,17
3,207,3,50,1,0,89
2,31,1,120,2,1,140
3,65,1,150,5,22,6
3,202,2,95,1,21,188
3,203,2,130,2,2,150
2,75,1,90,3,24,29
2,129,2,50,2,21,179
3,203,2,59,1,15,330
3,207,2,150,2,8,364
4,165,2,50,2,20,347
3,210,1,176,5,7,8
3,62,1,110,6,25,161
3,87,1,159,2,13,10
2,29,2,59,1,12,358
3,179,2,250,1,10,364
3,104,2,59,4,13,157
2,215,1,195,1,0,50
2,20,1,100,2,8,359
4,72,2,42,6,2,151
2,215,1,122,4,21,306
3,203,1,200,6,35,11
3,65,1,250,1,15,15
2,159,2,75,1,1,188
1,49,1,150,4,6,346
3,96,1,229,5,5,43
3,96,1,120,1,12,163
2,92,1,135,3,17,8
3,207,2,72,2,18,145
2,109,2,52,3,8,27
2,29,1,250,3,16,72
2,215,2,99,2,35,76
2,14,2,84,2,5,364
3,203,2,250,3,33,38
4,167,1,200,2,6,349
2,29,2,75,1,8,281
3,95,2,65,1,27,1
2,64,2,85,2,3,353
2,215,2,60,3,31,147
3,65,2,125,2,16,18
2,215,2,100,2,0,61
2,159,1,250,5,17,36
3,65,2,89,4,6,35
3,65,2,75,3,32,72
3,203,2,125,2,7,248
3,120,3,80,2,12,89
4,5,2,60,1,0,89
3,207,2,82,2,11,364
2,75,1,99,2,35,15
3,207,2,78,5,0,364
2,152,1,150,6,1,209
2,52,2,50,4,15,324
2,152,1,180,3,21,125
4,69,2,69,1,20,65
3,210,2,225,1,17,365
2,215,2,90,2,3,18
3,207,1,100,5,15,30
4,55,2,58,1,34,129
2,75,2,40,3,20,131
2,14,2,65,1,24,80
4,60,1,112,2,3,338
2,29,1,190,2,34,341
3,113,1,150,2,21,191
3,179,1,245,4,8,52
2,75,2,148,1,11,90
2,14,1,255,6,12,66
3,95,1,120,5,28,355
1,119,2,80,1,2,255
2,61,1,249,3,10,156
2,29,2,159,3,30,254
3,95,2,86,1,8,325
3,65,2,195,5,19,178
2,215,2,60,4,3,25
1,119,2,65,5,15,150
4,5,2,47,5,7,236
3,36,2,84,1,2,2
4,5,2,100,1,0,365
2,215,2,76,2,34,39
3,179,2,142,5,8,188
3,96,1,200,3,14,9
2,152,1,95,3,4,270
4,118,3,55,1,26,84
3,95,2,100,3,4,358
2,109,1,49,5,21,34
4,167,2,46,4,17,262
4,5,2,58,1,2,249
3,95,2,65,1,6,341
2,215,1,245,5,32,305
3,207,2,65,2,36,273
3,95,1,85,2,18,90
2,215,2,100,5,0,88
2,159,1,225,3,29,56
4,110,2,150,1,0,365
4,110,2,150,1,0,363
2,152,2,220,2,9,251
2,92,1,108,2,3,33
2,52,1,149,2,22,365
3,131,2,50,2,7,191
3,74,2,100,3,24,186
2,160,2,80,3,4,331
3,202,1,170,5,26,115
2,14,2,76,1,19,89
3,96,1,200,6,24,188
3,35,1,250,2,28,328
2,159,2,125,4,16,339
3,120,1,180,2,25,200
2,81,2,90,1,2,364
2,52,2,58,4,1,332
3,36,2,75,4,23,212
2,215,1,200,3,30,364
3,95,1,155,5,22,362
2,215,2,60,2,0,339
3,202,2,130,1,1,364
3,203,1,190,2,2,21
2,24,2,129,3,0,365
2,14,2,180,2,9,364
3,207,3,95,1,36,27
3,96,2,99,2,35,28
3,62,2,50,3,5,188
2,215,1,225,3,24,17
2,176,1,83,3,29,227
2,81,1,120,1,7,239
2,29,2,65,2,17,30
2,75,2,129,3,12,75
2,160,2,52,1,26,332
2,77,2,148,1,8,365
3,65,1,185,3,10,275
2,52,2,120,1,0,177
3,95,2,95,4,20,69
2,152,1,276,3,19,78
4,5,1,122,6,0,13
2,29,2,42,3,5,298
2,52,2,75,1,5,65
3,199,2,99,2,28,296
1,66,1,115,1,6,364
2,42,1,145,6,17,15
2,176,2,75,1,8,311
2,160,1,150,2,17,336
2,29,2,60,4,6,2
3,207,2,50,1,10,71
4,55,2,45,6,4,318
2,52,1,150,1,24,299
3,62,2,105,2,5,273
4,5,1,155,6,4,173
2,215,1,105,5,33,8
4,55,2,45,6,25,307
3,96,2,130,3,14,293
2,14,1,160,4,9,365
3,95,2,90,2,11,282
4,4,1,120,1,26,14
2,176,2,59,1,5,319
4,55,1,140,3,2,363
4,51,2,150,2,0,363
2,29,2,64,2,32,14
4,55,2,50,6,11,358
3,207,2,80,2,18,326
2,52,1,150,5,15,342
3,65,1,155,2,36,164
2,215,2,49,3,13,181
4,118,2,225,1,0,365
2,215,2,199,1,2,346
4,124,1,200,4,1,129
2,215,2,80,2,12,356
3,95,2,81,4,20,334
2,129,1,49,4,5,179
3,207,1,150,4,11,319
3,120,1,184,4,11,273
3,62,2,95,3,24,334
3,87,1,150,3,12,38
2,215,2,85,1,11,154
2,42,1,150,4,2,22
2,215,2,90,2,15,188
2,14,1,91,2,16,10
4,118,2,50,1,4,107
3,62,2,70,2,32,63
3,62,2,70,1,33,313
3,138,1,145,5,18,179
2,31,2,88,2,12,180
2,29,2,70,1,20,332
2,159,1,175,4,34,286
3,95,2,85,1,19,365
3,35,2,130,3,11,106
2,29,3,50,1,9,365
2,14,1,200,3,4,14
3,96,1,180,3,2,2
3,36,1,250,5,14,5
4,190,2,49,6,15,128
2,29,1,160,2,3,359
2,14,1,275,3,21,5
2,18,2,50,2,9,81
3,138,3,160,1,0,365
1,112,1,159,3,8,112
2,20,1,115,4,13,18
4,184,1,160,3,29,179
2,52,2,25,2,5,158
2,215,3,25,1,25,358
2,81,2,90,4,32,295
2,215,1,180,3,35,18
2,14,2,55,5,4,21
4,5,2,70,1,7,325
3,207,1,89,2,25,346
2,215,1,160,3,27,193
4,5,2,86,4,28,364
4,5,2,75,1,10,357
2,160,2,75,2,10,52
2,92,1,270,4,4,7
2,75,2,148,1,12,90
2,52,1,200,5,3,157
2,29,2,59,2,36,218
2,14,1,110,4,15,97
2,20,1,225,2,24,189
2,29,2,58,6,31,147
2,81,1,275,4,1,146
2,14,1,90,2,23,190
3,207,2,145,3,1,3
3,93,1,245,3,18,307
3,95,2,185,2,14,155
3,65,1,244,2,22,1
2,215,2,74,3,9,18
3,95,2,40,2,27,345
2,75,2,40,2,32,82
3,96,1,199,3,13,4
2,176,1,120,2,15,334
2,75,1,120,5,19,1
2,215,2,90,5,18,37
2,92,1,230,2,6,272
2,75,2,35,4,2,157
3,95,2,75,3,14,20
3,95,2,43,6,6,324
3,203,1,85,3,29,309
3,35,1,150,3,2,1
1,132,2,50,3,20,316
2,14,2,61,2,29,5
3,203,2,139,2,24,20
3,128,1,190,2,25,4
3,95,3,70,1,0,365
3,95,2,75,1,11,332
2,215,1,110,2,15,12
2,29,2,125,2,4,310
2,52,1,95,4,5,1
2,215,2,90,2,18,280
2,14,2,99,1,4,189
3,128,2,105,2,17,190
2,14,1,90,5,25,347
3,62,2,73,5,4,242
2,14,2,50,2,34,279
2,75,2,38,3,0,7
3,203,1,245,5,17,346
4,184,1,150,3,7,179
3,202,1,160,1,18,180
2,26,1,125,1,0,24
3,36,2,89,3,7,317
3,202,1,243,1,26,149
2,29,1,150,4,11,8
4,5,1,80,5,17,12
2,217,1,267,2,14,1
2,86,2,80,2,18,189
3,120,2,250,1,0,1
3,202,1,190,1,36,358
3,62,1,102,1,0,11
2,29,1,200,2,9,357
2,52,2,70,3,5,21
2,29,2,75,2,22,362
2,14,2,65,2,0,19
4,5,2,85,2,32,177
4,12,2,99,1,3,322
3,65,1,148,3,9,8
2,81,1,129,1,9,157
3,96,2,250,2,17,130
4,167,2,64,3,0,77
2,14,2,65,1,5,158
2,14,1,125,3,17,80
2,29,2,90,2,11,89
4,84,2,59,3,4,365
2,29,2,100,1,15,359
2,82,2,55,1,34,281
2,215,1,159,3,14,31
2,14,1,90,5,9,8
3,120,1,200,3,18,188
3,36,2,100,1,13,2
2,152,1,175,4,5,13
3,65,1,219,2,30,2
2,29,2,70,1,1,115
3,203,1,200,5,12,25
3,207,2,250,3,11,345
2,191,1,125,2,11,10
2,14,2,65,1,6,158
2,14,2,63,1,3,306
2,215,2,130,1,13,188
3,35,1,170,5,13,4
2,44,1,198,3,1,5
3,93,1,159,5,22,22
2,52,2,100,1,2,365
3,65,1,120,4,21,9
3,210,1,195,2,30,189
2,14,2,125,4,27,312
2,14,1,130,4,34,340
3,203,1,180,2,3,70
3,95,2,78,1,4,55
3,120,1,189,5,21,239
2,14,2,80,2,8,281
3,62,1,174,1,19,322
2,64,2,55,2,9,342
4,55,2,85,3,3,163
3,65,1,175,1,9,31
3,145,1,245,3,14,198
2,215,1,109,2,28,170
2,92,1,120,3,6,43
2,75,2,180,1,22,89
4,184,2,109,1,1,365
4,78,2,75,1,28,363
3,207,2,70,1,2,145
2,61,1,150,2,36,248
2,215,2,100,1,12,89
3,210,1,120,5,17,28
2,14,2,40,1,23,365
3,96,1,175,4,19,343
2,75,2,90,2,24,175
2,81,1,140,2,19,1
3,35,1,210,1,10,6
3,120,2,69,3,27,261
3,95,1,150,1,7,10
2,52,1,120,5,4,10
2,92,1,139,2,21,188
4,118,2,59,4,28,364
2,14,1,90,4,7,18
2,82,2,70,1,15,22
2,81,1,275,6,8,9
3,96,2,150,3,17,364
4,55,2,70,3,13,219
2,61,1,199,2,6,130
3,120,1,160,5,10,11
3,95,1,275,4,5,284
4,5,1,150,3,21,349
2,176,2,119,1,0,126
2,92,1,250,2,4,322
3,207,2,50,1,6,64
3,65,2,100,2,14,342
3,203,2,59,1,26,326
2,217,1,128,3,10,3
2,44,1,147,3,23,2
4,106,2,99,3,0,365
2,61,2,100,1,2,365
2,14,1,200,2,3,188
3,116,2,61,2,6,213
3,207,3,42,1,14,363
3,207,1,150,1,32,358
4,151,1,79,1,22,130
2,152,1,200,4,12,5
4,4,1,125,1,9,340
2,21,1,120,2,35,346
3,95,2,60,2,9,280
2,14,2,89,5,28,282
2,14,2,63,1,4,240
3,202,2,149,4,33,53
2,14,2,65,1,11,260
4,118,2,90,4,19,286
2,29,2,47,2,4,222
1,66,2,62,2,5,320
1,66,3,45,1,1,318
2,75,1,80,3,10,124
2,215,2,116,2,17,329
3,65,1,200,2,6,134
2,215,1,94,1,28,274
2,42,1,145,6,35,31
2,215,2,70,4,7,364
3,95,2,88,3,6,82
2,42,2,90,2,32,20
2,215,1,150,1,20,35
2,52,1,119,2,27,154
2,52,2,85,3,8,179
5,162,2,69,3,23,172
3,203,1,140,4,11,10
2,18,2,79,2,2,365
3,210,1,200,3,9,168
2,14,2,74,2,22,76
3,202,1,150,2,5,157
2,42,2,108,4,21,12
3,65,1,140,5,16,1
2,14,1,120,2,11,6
4,118,2,89,2,0,364
2,18,2,99,1,21,153
2,29,2,80,1,2,188
4,60,2,42,2,25,283
3,95,2,73,1,10,365
3,95,2,73,1,27,340
2,29,2,100,1,22,324
2,32,1,150,2,8,196
2,215,2,68,5,14,10
2,215,1,170,3,36,1
2,14,1,240,1,33,83
2,159,1,150,3,28,168
3,95,2,250,1,22,365
3,203,2,163,1,30,188
2,215,2,130,3,7,278
2,42,1,104,2,15,100
3,120,1,80,3,16,1
3,128,1,180,4,20,13
2,92,1,140,4,18,30
2,29,2,65,2,5,4
4,190,1,250,3,0,364
4,5,1,70,2,13,159
3,138,2,100,6,5,25
2,215,1,90,3,17,77
4,55,2,80,4,32,303
3,198,2,100,1,18,31
3,95,1,150,2,13,362
3,96,1,200,2,1,161
4,118,2,100,1,1,364
2,14,1,45,2,7,14
2,32,1,115,3,27,166
3,95,2,120,2,11,263
3,95,1,150,2,13,271
3,203,2,92,2,21,39
2,215,1,100,2,0,3
2,61,3,95,2,7,238
3,95,2,42,2,34,101
2,42,2,199,1,20,365
2,92,2,98,1,31,343
2,77,2,130,4,9,365
3,95,1,250,1,0,89
2,75,2,55,5,4,89
3,207,2,68,3,8,160
3,95,2,100,2,21,79
2,14,2,69,3,13,333
2,109,2,70,2,7,37
1,209,2,79,1,3,179
3,62,2,75,2,13,325
3,95,2,180,3,18,362
3,95,1,125,3,8,1
1,214,2,65,5,17,123
2,21,2,52,2,6,90
2,77,2,130,4,3,364
2,215,2,150,1,4,363
3,95,2,57,3,17,341
2,52,1,250,2,10,365
3,131,1,194,5,29,102
2,77,2,129,4,5,365
2,215,1,250,4,0,188
4,55,2,175,1,5,87
2,27,2,60,3,34,116
2,61,1,90,2,4,93
1,154,3,150,1,0,364
3,65,2,140,2,35,28
2,29,3,50,1,5,365
3,36,1,139,4,8,350
4,118,2,120,2,9,89
3,87,1,239,5,2,30
2,215,2,44,2,0,6
2,77,2,125,4,13,180
2,14,2,65,3,3,342
2,8,2,85,2,36,281
3,95,2,100,3,6,349
2,81,1,135,6,12,188
3,202,2,185,5,7,341
2,191,2,35,6,26,160
3,128,1,185,4,15,7
2,215,2,65,1,9,35
2,14,2,52,4,3,157
2,14,1,110,4,5,50
4,5,2,99,1,6,323
4,5,2,109,1,2,138
3,207,1,235,1,28,364
3,120,1,250,2,8,297
3,104,1,125,2,20,164
2,52,2,160,2,2,364
4,60,1,89,2,9,331
3,95,2,60,1,1,363
2,46,1,130,3,15,356
3,203,1,165,5,25,70
4,5,3,52,1,1,363
3,36,1,99,2,4,18
4,106,2,55,5,29,314
4,5,2,80,5,30,249
3,202,2,70,3,31,345
2,29,2,50,1,2,365
4,165,2,55,1,7,344
4,5,2,100,2,15,318
2,92,1,122,5,3,189
2,92,2,70,4,17,159
3,95,2,100,1,36,365
2,215,2,70,5,22,359
4,221,2,50,1,3,65
4,5,2,70,3,1,36
4,51,3,37,1,34,362
2,75,2,45,2,3,249
2,92,2,89,3,19,76
3,203,1,220,3,7,4
4,5,2,57,3,2,5
4,105,2,55,4,6,249
2,8,2,60,2,20,363
3,207,2,64,1,16,249
2,52,2,40,1,22,67
2,29,2,45,2,4,34
5,47,1,120,1,26,333
3,128,1,250,3,8,1
4,78,2,60,1,27,76
3,202,1,190,2,26,42
2,75,1,63,5,35,98
4,110,1,100,1,14,90
3,131,2,60,2,11,188
2,215,1,175,5,10,32
3,128,2,148,1,30,16
2,160,2,100,1,5,89
3,36,1,199,2,18,1
3,95,1,88,2,24,39
2,32,2,125,2,30,80
2,14,2,180,5,12,189
2,52,2,50,5,1,35
3,113,2,125,2,10,256
2,14,2,40,4,34,105
3,95,1,95,2,3,6
3,128,1,250,2,33,7
2,64,3,100,4,0,270
3,146,1,179,3,26,6
2,14,1,115,5,28,347
3,207,2,95,2,32,170
4,106,2,45,1,25,335
2,14,2,45,3,11,66
2,42,2,95,2,10,22
3,95,1,170,4,28,364
2,159,2,115,2,2,362
2,29,2,65,2,28,204
3,104,2,57,1,6,1
4,221,2,170,1,1,90
1,119,2,60,3,8,363
3,95,1,65,2,32,16
2,29,2,95,2,20,191
3,62,2,80,1,16,345
2,29,2,55,1,4,365
2,29,2,45,1,18,250
2,92,1,169,1,22,39
2,61,2,75,1,15,355
2,31,1,169,2,30,345
2,29,2,65,2,6,156
1,49,2,95,2,6,173
2,61,2,60,2,9,361
2,14,2,50,3,15,217
4,118,2,55,1,33,293
2,152,2,105,5,32,312
2,42,1,120,2,28,294
3,131,2,125,1,27,80
2,14,2,249,3,5,360
2,29,1,89,4,5,2
3,179,1,190,2,10,41
3,104,2,75,3,1,89
2,75,1,97,2,22,2
2,14,2,57,5,14,216
3,95,1,180,2,18,29
2,92,1,175,2,21,38
4,118,2,90,3,34,3
3,207,1,150,5,6,37
2,176,1,98,2,12,320
2,160,1,120,5,0,190
3,95,2,65,3,17,280
2,14,1,149,2,26,360
4,165,2,50,2,3,346
4,99,2,79,3,4,180
2,160,1,150,2,9,6
4,190,2,74,2,6,5
2,152,2,125,5,26,292
3,65,2,85,6,10,36
2,14,2,40,5,8,289
2,29,2,69,1,0,334
3,35,1,180,4,13,4
4,55,1,140,4,11,38
3,95,2,65,5,2,159
3,207,3,35,1,25,55
4,164,1,125,5,6,157
3,203,1,185,5,14,4
2,14,2,85,1,8,364
3,128,1,179,1,9,189
3,128,2,180,1,10,175
4,126,2,70,1,1,364
3,128,2,159,1,0,365
3,128,2,159,1,1,365
3,203,1,250,5,12,20
2,29,1,150,5,30,284
3,96,2,169,1,9,89
3,96,1,150,3,12,1
3,128,2,70,3,6,233
4,5,2,77,2,1,364
3,62,1,250,5,33,28
3,128,1,140,4,1,223
2,215,1,181,4,4,188
3,120,1,175,3,14,51
2,42,2,100,2,7,310
4,105,1,144,2,13,288
3,113,2,209,3,7,317
2,215,1,161,2,21,2
4,55,1,89,1,16,36
2,32,1,199,2,6,73
3,207,2,75,1,0,1
3,202,2,55,4,14,8
3,116,1,150,2,9,89
1,153,1,139,3,30,357
3,65,2,110,2,2,188
2,14,2,50,3,6,10
2,14,2,130,2,16,262
1,135,2,65,3,2,356
4,69,2,49,2,21,311
2,14,2,34,5,34,7
2,92,1,100,5,3,78
2,29,1,99,3,9,42
3,93,1,275,4,18,85
1,112,1,189,1,8,354
3,104,1,210,1,0,365
4,221,2,155,2,14,90
2,215,2,90,2,3,6
3,203,1,110,5,0,7
4,190,2,65,3,13,167
2,152,2,75,3,14,352
3,87,2,61,3,21,16
3,62,1,99,5,13,127
2,61,2,50,3,0,129
2,52,2,45,3,0,320
4,5,2,70,2,26,128
2,215,2,60,3,6,188
2,215,1,245,3,20,128
3,146,2,150,1,3,178
3,207,1,85,1,28,27
2,82,1,80,5,4,269
2,217,2,90,3,4,290
3,62,1,225,2,31,160
2,29,2,62,6,18,4
2,215,2,75,3,17,355
3,95,2,44,2,12,45
3,96,3,100,2,18,365
2,52,1,160,2,35,8
4,5,1,150,3,0,220
4,51,2,55,2,33,280
3,96,1,179,2,27,8
3,202,1,166,2,8,3
2,52,1,135,3,21,15
4,167,1,100,3,27,107
3,96,2,99,2,5,252
1,214,2,34,5,17,313
2,29,1,115,2,9,1
2,14,2,40,2,5,87
2,92,1,200,4,25,6
3,207,2,50,3,2,5
3,207,1,120,3,10,244
2,29,2,50,5,1,66
3,62,1,199,2,5,177
3,65,1,107,3,19,72
2,217,2,63,2,22,48
4,80,1,100,4,11,15
2,92,2,115,5,24,179
3,65,1,200,2,8,188
4,5,1,239,3,8,274
4,5,2,49,1,14,89
2,14,1,220,2,26,8
3,128,2,224,3,0,3
3,203,2,85,1,7,188
3,95,2,62,2,24,97
3,202,2,135,2,10,339
2,215,1,175,1,11,37
2,52,2,95,2,9,342
3,179,2,200,1,16,365
3,87,1,195,3,19,34
3,96,2,120,5,0,8
2,14,1,250,1,11,365
3,113,1,260,4,15,34
3,210,1,250,3,3,16
2,29,2,75,3,5,365
3,95,1,102,5,20,18
2,14,2,63,3,6,60
3,120,2,99,3,24,333
3,62,1,250,4,13,35
2,29,2,60,1,17,205
2,75,2,55,4,8,173
3,65,2,72,1,3,201
2,14,1,185,2,24,365
3,131,1,125,6,5,1
3,95,2,80,1,28,364
2,14,2,65,5,10,3
2,14,1,165,3,36,274
2,82,2,120,2,9,365
2,14,1,119,5,13,3
2,14,1,206,1,35,365
3,87,2,80,2,23,362
1,135,2,64,3,36,1
3,128,1,229,1,0,306
3,87,1,200,1,1,335
2,215,1,170,2,17,270
3,202,2,101,3,4,345
2,61,2,50,2,32,362
2,14,1,150,2,2,364
2,215,2,90,6,2,331
2,215,2,115,2,0,121
3,146,1,225,2,29,176
2,61,2,35,3,19,272
2,215,1,220,2,25,5
2,14,2,60,3,8,296
2,215,1,74,1,1,27
3,96,2,146,2,26,30
2,52,2,99,1,4,342
2,215,2,65,2,15,155
3,95,2,42,5,7,24
2,215,1,175,2,16,364
2,183,1,150,2,21,11
2,14,2,40,1,4,365
2,215,2,102,1,30,10
2,14,2,76,1,25,141
2,52,3,75,1,2,318
2,92,2,49,3,3,244
3,210,1,139,2,11,49
3,198,2,170,5,7,6
2,14,2,25,1,7,8
4,105,3,26,1,15,365
2,215,2,105,5,7,212
2,75,2,55,2,5,213
3,95,1,125,2,31,14
1,132,2,51,2,36,364
3,104,2,45,2,6,64
2,52,1,70,3,2,88
3,87,2,115,4,0,249
3,62,1,200,3,28,3
2,92,1,189,3,26,69
2,92,1,199,3,26,74
2,92,1,189,3,7,74
4,69,2,49,2,1,83
3,38,2,169,4,0,89
4,190,2,70,4,4,25
2,92,1,179,3,36,53
2,27,2,50,3,3,362
2,92,2,189,3,34,74
2,14,1,67,2,12,332
2,92,1,205,3,5,72
2,14,2,55,1,18,65
2,14,1,89,5,10,64
2,75,2,115,2,5,358
2,92,1,129,3,16,71
2,14,2,206,1,1,365
2,215,2,95,4,16,10
3,207,3,36,1,20,324
3,95,2,179,1,2,309
3,95,2,209,1,1,244
3,95,2,149,1,0,281
3,95,1,150,3,25,22
3,95,2,189,1,7,291
4,55,2,45,1,27,16
3,65,2,150,3,17,43
2,92,1,99,3,29,50
3,74,1,230,5,6,208
2,90,2,79,1,17,174
2,92,2,149,3,32,74
2,92,1,129,3,3,74
3,62,1,180,4,24,3
4,69,2,80,1,34,49
2,14,2,50,2,3,316
3,202,1,180,3,22,273
2,21,1,70,5,33,27
2,75,2,175,2,6,178
4,84,2,90,1,3,87
3,95,2,199,1,1,267
4,5,2,62,2,9,358
4,172,2,85,2,9,87
4,218,2,45,5,34,212
2,52,2,43,5,16,38
2,191,1,105,5,1,365
2,215,2,55,3,26,1
2,90,2,149,1,24,180
2,14,2,51,5,13,89
3,202,3,125,1,6,365
3,207,2,79,3,4,17
2,42,1,200,3,22,363
4,68,1,180,1,19,361
3,95,2,80,1,27,302
2,52,1,199,2,9,90
3,36,2,87,3,27,12
4,55,2,40,2,8,229
2,29,2,75,1,1,158
2,29,1,100,5,14,1
2,52,1,170,3,1,354
2,81,1,175,5,16,129
2,215,2,115,3,27,56
2,129,2,65,2,8,321
2,14,2,70,3,33,365
3,65,1,219,2,3,306
2,14,2,55,1,2,365
2,215,1,160,5,1,305
2,14,2,45,5,2,342
2,46,1,275,2,18,292
2,14,2,65,1,9,343
2,191,2,40,2,9,20
2,160,2,58,1,5,2
4,126,1,115,4,6,314
4,5,2,49,1,5,332
3,207,2,95,1,0,158
2,14,2,64,4,25,18
3,203,2,99,1,0,157
2,215,1,245,3,16,66
2,92,1,230,5,33,26
2,64,2,50,1,35,365
2,29,2,50,1,9,179
2,152,1,160,5,16,11
2,18,3,79,1,15,180
2,14,2,45,4,30,286
3,95,2,80,3,10,332
2,52,2,50,2,24,47
2,160,2,44,2,31,297
3,104,2,70,1,1,312
3,65,1,165,4,8,351
2,14,2,45,3,9,80
3,96,2,83,2,15,1
3,202,1,130,2,19,13
3,96,1,200,1,1,364
4,4,1,200,1,15,354
3,35,2,130,2,32,355
2,75,3,30,3,5,189
2,61,1,100,2,29,318
3,202,1,150,6,11,174
5,196,2,110,2,0,364
3,95,2,150,1,17,363
2,77,2,34,1,7,349
3,131,2,128,1,33,235
2,14,2,38,2,0,43
2,14,2,45,2,27,339
3,95,1,200,1,3,365
3,96,1,170,2,18,63
2,31,1,177,3,23,363
3,65,2,80,2,1,87
1,112,1,99,3,1,311
3,95,2,125,2,3,87
2,61,3,85,1,1,365
3,170,2,79,2,29,321
2,52,2,64,1,2,21
3,95,2,60,1,6,83
2,52,2,75,2,13,354
3,65,1,189,2,9,23
3,202,1,200,5,6,67
3,95,2,95,2,2,88
3,120,2,100,3,19,303
2,81,1,200,1,0,12
3,128,2,120,1,28,17
4,118,2,84,1,25,69
2,52,2,75,3,29,67
3,65,2,108,2,36,51
2,52,2,43,3,10,305
3,120,2,200,3,8,333
4,165,2,50,2,5,344
2,14,2,69,3,23,317
2,42,1,70,6,18,203
2,14,1,195,4,5,15
3,35,1,165,6,4,13
3,104,1,140,3,5,8
3,65,2,65,2,4,1
